GENERATION,GENERATION_STATUS,SHEET_YEAR,COLUMN_INDEX,COLUMN_LETTER,GROUP_HEADER,SOURCE_HEADER,COMPONENT_GROUP,COMPONENT_NAME,MEASURE_BASIS,CANONICAL_FIELD,PERIOD_TYPE,PERIOD_KEY,CURRENCY_SCOPE,NEEDS_REVIEW,REVIEW_REASON,RESOLUTION_NOTE
2026-75col,SUPPORTED,2026,61,BJ,Adhoc payment / Bonus,Payment type,ADHOC,ADHOC,ATTRIBUTE,,,,NA,FALSE,,
2026-75col,SUPPORTED,2026,62,BK,Adhoc payment / Bonus,Currency,ADHOC,ADHOC,CURRENCY,,,,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,63,BL,Adhoc payment / Bonus,Bonus amount,ADHOC,ADHOC,PAYMENT,,FY,2026,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,64,BM,External HC,Agency Name,EXTERNAL,EXTERNAL_HC,ATTRIBUTE,AGENCY_NAME,,,NA,FALSE,,
2026-75col,SUPPORTED,2026,65,BN,External HC,Agency Fee,EXTERNAL,EXTERNAL_HC,FEE,AGENCY_FEE,,,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,66,BO,Other,Remarks,OTHER,REMARK,ATTRIBUTE,,,,NA,FALSE,,
2026-75col,SUPPORTED,2026,67,BP,Eid festival bonus (paid in Feb),Eligible for Eid Festible Bonus,BONUS,EID_FESTIVAL_FEB,ELIGIBILITY,,,,NA,FALSE,,
2026-75col,SUPPORTED,2026,68,BQ,Eid festival bonus (paid in Feb),Currency,BONUS,EID_FESTIVAL_FEB,CURRENCY,,,,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,69,BR,Eid festival bonus (paid in Feb),Max Eid Festible Bonus (Local Currency),BONUS,EID_FESTIVAL_FEB,RATE,,FY,2026,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,70,BS,Eid festival bonus (paid in Feb),Actual Paid Eid Festible Bonus (Local Currency),BONUS,EID_FESTIVAL_FEB,PAYMENT,,FY,2026,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,71,BT,Eid festival bonus (paid in April),Eligible for Eid Festible Bonus,BONUS,EID_FESTIVAL_APR,ELIGIBILITY,,,,NA,FALSE,,
2026-75col,SUPPORTED,2026,72,BU,Eid festival bonus (paid in April),Currency,BONUS,EID_FESTIVAL_APR,CURRENCY,,,,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,73,BV,Eid festival bonus (paid in April),Max Eid Festible Bonus (Local Currency),BONUS,EID_FESTIVAL_APR,RATE,,FY,2026,LOCAL,FALSE,,
2026-75col,SUPPORTED,2026,74,BW,Eid festival bonus (paid in April),Actual Paid Eid Festible Bonus (Local Currency),BONUS,EID_FESTIVAL_APR,PAYMENT,,FY,2026,LOCAL,FALSE,,
